<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<OPENINT>,<OPENINT>
ارفع-ت,13930422,454.64,468,445,464.33,3753198,15283762116.00,957,445
ارفع-ت,13930423,474.93,485,459,474.48,2235274,9301634644.00,648,464
ارفع-ت,13930424,474.93,479,457,468.32,1892384,7771763488.00,644,474
ارفع-ت,13930425,470.37,475,450,460.34,1857217,7498062268.00,570,468
ارفع-ت,13930429,447.00,458,444,448.82,988620,3891220080.00,365,460
ارفع-ت,13930430,450.30,465,445,454.07,704572,2805255535.00,338,449
ارفع-ت,13930431,456.00,464,453,458.74,1294579,5208495942.00,435,454
ارفع-ت,13930501,458.40,462,445,448.59,2539400,9990223615.00,572,459
ارفع-ت,13930504,456.12,458,443,448.82,523721,2061189243.00,226,449
ارفع-ت,13930505,445.97,460,435,455.32,1443106,5762158575.00,535,449
ارفع-ت,13930506,459.65,471,456,463.53,4219263,17152040283.00,738,455
ارفع-ت,13930511,460.68,464,449,455.55,461988,1845502665.00,221,464
ارفع-ت,13930512,456.12,456,445,447.45,324903,1274874519.00,146,456
ارفع-ت,13930513,448.14,459,446,452.47,342121,1357580254.00,156,447
ارفع-ت,13930514,456.12,456,441,444.03,555570,2163566562.00,187,452
ارفع-ت,13930515,444.83,446,439,442.32,461109,1788462145.00,188,444
ارفع-ت,13930518,439.01,442,433,436.39,586057,2242586658.00,230,442
ارفع-ت,13930519,433.31,442,428,433.77,401038,1525421403.00,244,436
ارفع-ت,13930520,442.21,444,432,434.57,992463,3782761354.00,254,434
ارفع-ت,13930521,433.31,436,422,425.67,972580,3630293790.00,392,435
ارفع-ت,13930522,423.05,437,423,432.86,410781,1559148622.00,214,426
ارفع-ت,13930525,433.31,433,421,424.76,589139,2194456775.00,209,433
ارفع-ت,13930526,427.61,428,416,421.45,719963,2660737601.00,233,425
ارفع-ت,13930527,421.57,442,422,439.24,1237829,4768542438.00,398,421
ارفع-ت,13930528,444.71,454,423,441.75,830596,3218010113.00,329,439
ارفع-ت,13930529,430.35,433,429,430.23,800234,3019089143.00,242,442
ارفع-ت,13930601,428.18,439,426,433.65,1198805,4559200797.00,355,430
ارفع-ت,13930602,443.23,443,438,440.50,1091770,4217469618.00,373,434
