<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<OPENINT>,<OPENINT>
جهرم-ت,13910313,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910316,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910317,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910320,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910321,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910322,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910323,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910324,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910327,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910328,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910330,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910331,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910403,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910404,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910405,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910406,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910407,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910410,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910411,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910412,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910413,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910414,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910417,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910418,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910419,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910420,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910421,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910424,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910425,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910426,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910427,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910428,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910431,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910501,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910502,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910503,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910504,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910507,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910508,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910509,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910510,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910511,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910514,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910515,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910516,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910517,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910518,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910521,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910522,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910523,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910524,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910525,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910528,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910529,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910531,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910601,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910604,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910605,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910606,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910612,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910613,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910614,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910615,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910618,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910619,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910620,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910621,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910625,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910626,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910627,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910628,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910629,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910701,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910702,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910703,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910704,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910705,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910708,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910709,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910710,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910711,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910712,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910715,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910716,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910717,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910718,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910719,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910722,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910723,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910724,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910725,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910726,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910729,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910730,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910801,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910802,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910803,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910806,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910807,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910808,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910809,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910810,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910814,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910815,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910816,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910817,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910820,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910821,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910822,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910823,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910824,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910827,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910828,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910829,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910830,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910901,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910906,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910907,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910908,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910911,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910912,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910913,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910914,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910915,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910918,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910919,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910920,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910921,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910922,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910925,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910926,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910927,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910928,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13910929,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13911002,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13911003,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13911004,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13911005,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13911006,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13911009,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13911010,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13911011,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13911012,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13911013,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13911017,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13911018,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13911019,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13911020,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13911024,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13911025,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13911026,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13911027,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13911030,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13911101,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13911102,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13911103,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13911104,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13911107,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13911108,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13911109,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13911111,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13911114,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13911115,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13911116,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13911117,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13911118,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13911121,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13911123,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13911124,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13911125,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13911128,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13911129,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13911130,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13911201,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13911202,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13911205,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13911206,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13911207,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13911208,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13911209,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13911212,0,0,0,798.86,0,0.00,0,799
