<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<OPENINT>,<OPENINT>
شپنا-ت,13871021,269.76,270,270,263.20,263800,846798000.00,48,262
شپنا-ت,13871022,271.02,271,271,263.20,2694,8688150.00,2,263
شپنا-ت,13871023,271.02,271,271,263.20,6690,21575250.00,5,263
شپنا-ت,13871024,271.02,271,271,263.20,6179,19927275.00,3,263
شپنا-ت,13871025,271.02,271,270,271.02,3062075,9873952875.00,351,263
شپنا-ت,13871028,279.08,279,279,278.83,1620415,5381398215.00,150,271
شپنا-ت,13871029,287.15,287,287,279.25,77706,265521402.00,11,279
شپنا-ت,13871030,287.57,288,288,287.57,1665000,5697630000.00,66,279
شپنا-ت,13871101,296.14,296,296,296.14,1664903,5867118172.00,35,288
شپنا-ت,13871102,304.97,305,305,304.97,1664903,6041932987.00,37,296
شپنا-ت,13871105,314.04,314,296,311.19,17844964,66082353679.00,1018,305
شپنا-ت,13871106,301.86,317,302,302.70,6332525,22808589255.00,539,311
شپنا-ت,13871107,295.05,309,295,301.19,602196,2138967796.00,109,303
شپنا-ت,13871108,302.45,310,302,306.23,1052549,3872162873.00,145,301
شپنا-ت,13871109,315.39,315,315,315.39,2251062,8448235686.00,92,306
شپنا-ت,13871112,324.80,325,325,324.80,1797325,6946661125.00,103,315
شپنا-ت,13871113,334.46,334,334,334.46,1661746,6613749080.00,120,325
شپنا-ت,13871114,344.38,344,336,343.79,6131798,25085134055.00,711,334
شپنا-ت,13871115,343.46,350,337,343.62,1100858,4500887297.00,304,344
شپنا-ت,13871116,0,0,0,343.62,0,0.00,0,344
شپنا-ت,13871119,0,0,0,343.62,0,0.00,0,344
شپنا-ت,13871120,0,0,0,343.62,0,0.00,0,344
شپنا-ت,13871121,0,0,0,343.62,0,0.00,0,344
شپنا-ت,13871123,0,0,0,343.62,0,0.00,0,344
شپنا-ت,13871126,0,0,0,343.62,0,0.00,0,344
شپنا-ت,13871127,0,0,0,343.62,0,0.00,0,344
شپنا-ت,13871129,0,0,0,343.62,0,0.00,0,344
شپنا-ت,13871130,0,0,0,343.62,0,0.00,0,344
شپنا-ت,13871203,0,0,0,343.62,0,0.00,0,344
شپنا-ت,13871204,0,0,0,343.62,0,0.00,0,344
شپنا-ت,13871205,0,0,0,343.62,0,0.00,0,344
شپنا-ت,13871207,0,0,0,343.62,0,0.00,0,344
شپنا-ت,13871210,0,0,0,343.62,0,0.00,0,344
شپنا-ت,13871211,0,0,0,343.62,0,0.00,0,344
