<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<OPENINT>,<OPENINT>
جم-ت,13940904,2120.40,2130,2085,2101.76,255290,2039337066.00,42,2095
جم-ت,13940907,2052.49,2181,2052,2127.32,774148,6232076511.00,109,2102
جم-ت,13940908,2153.95,2210,2154,2177.38,1437613,11755825056.00,156,2127
جم-ت,13940909,2233.30,2233,2178,2188.56,555465,4595615543.00,54,2177
جم-ت,13940910,2188.83,2261,2157,2198.95,524336,4359163682.00,80,2189
جم-ت,13940914,2236.76,2263,2184,2209.60,279983,2360933971.00,59,2199
جم-ت,13940915,2201.61,2237,2202,2209.87,64803,539025136.00,36,2210
جم-ت,13940916,2223.71,2237,2184,2210.67,79801,665939804.00,24,2210
جم-ت,13940917,2210.13,2263,2210,2234.10,738965,6241140268.00,61,2211
جم-ت,13940918,2250.61,2251,2219,2240.75,548560,4632762050.00,28,2234
جم-ت,13940922,2236.76,2250,2172,2240.75,148991,1254181661.00,50,2241
جم-ت,13940923,2260.46,2260,2193,2239.96,22475,185630244.00,17,2241
جم-ت,13940924,2196.29,2223,2196,2238.62,50244,417188732.00,16,2240
جم-ت,13940925,2248.21,2263,2203,2241.55,667510,5625087555.00,52,2239
جم-ت,13940928,2210.13,2239,2210,2235.70,430371,3596609859.00,45,2242
جم-ت,13940929,2189.36,2235,2184,2235.43,12772,106404831.00,14,2236
جم-ت,13940930,2183.77,2223,2184,2235.43,405,3321554.00,2,2235
جم-ت,13941001,2180.84,2223,2181,2229.04,343263,2852888635.00,42,2235
جم-ت,13941002,2180.84,2215,2133,2220.25,254228,2088906237.00,51,2229
جم-ت,13941005,0,0,0,2220.25,0,0.00,0,2220
جم-ت,13941006,0,0,0,2220.25,0,0.00,0,2220
جم-ت,13941007,2130.51,2231,2131,2229.84,1156904,9688735652.00,13,2220
جم-ت,13941009,2217.85,2221,2184,2228.51,59098,488450674.00,23,2230
جم-ت,13941012,2183.50,2184,2184,2223.45,131081,1074864200.00,30,2229
جم-ت,13941013,2162.20,2184,2157,2222.12,29572,241212593.00,19,2223
جم-ت,13941014,2208.27,2208,2158,2220.25,55419,454497481.00,37,2222
جم-ت,13941015,2159.54,2189,2158,2219.45,23520,192326680.00,21,2220
جم-ت,13941016,2175.52,2210,2168,2213.59,193900,1589754111.00,71,2219
جم-ت,13941019,2197.08,2213,2178,2212.80,96289,797353307.00,23,2214
جم-ت,13941020,2218.12,2223,2210,2213.33,1629222,13541567055.00,36,2213
جم-ت,13941021,2210.13,2210,2189,2213.06,23766,196205860.00,19,2213
جم-ت,13941022,2190.16,2223,2190,2216.26,596355,4970276860.00,60,2213
جم-ت,13941023,2196.82,2279,2197,2234.63,1438512,12072604560.00,136,2216
جم-ت,13941026,2340.34,2345,2304,2321.70,2748685,23966180504.00,176,2235
جم-ت,13941027,2352.59,2438,2317,2375.49,3632132,32400704894.00,296,2322
جم-ت,13941028,2306.26,2450,2306,2384.28,3118175,27918622047.00,167,2375
جم-ت,13941029,2449.79,2503,2423,2429.02,594422,5523008648.00,153,2384
جم-ت,13941030,2529.67,2543,2397,2428.22,412560,3759829467.00,89,2429
جم-ت,13941103,2430.88,2431,2383,2421.29,342272,3092786624.00,63,2428
جم-ت,13941104,2420.49,2527,2365,2431.94,506167,4646075142.00,82,2421
جم-ت,13941105,2372.83,2450,2373,2429.28,2872624,26208020830.00,176,2432
جم-ت,13941106,2436.47,2527,2429,2489.46,1149862,10750388617.00,113,2429
جم-ت,13941107,2529.14,2529,2446,2477.75,5413696,50374585279.00,328,2489
جم-ت,13941110,2489.99,2527,2413,2474.02,119427,1096374739.00,46,2478
جم-ت,13941111,2396.53,2508,2397,2487.06,668693,6265439989.00,99,2474
جم-ت,13941112,2511.03,2611,2452,2588.25,6427662,62477930145.00,366,2487
جم-ت,13941113,2613.81,2689,2614,2659.61,4223308,42180928726.00,468,2588
جم-ت,13941114,2673.20,2700,2531,2672.13,7212552,72374723401.00,135,2660
جم-ت,13941117,2676.12,2679,2663,2668.93,547551,5482795725.00,151,2672
جم-ت,13941118,2670.53,2671,2596,2664.41,667607,6674595477.00,211,2669
جم-ت,13941119,2662.81,2697,2649,2669.47,10673072,106998229709.00,171,2664
جم-ت,13941120,2662.81,2743,2612,2708.88,9086576,92438925566.00,270,2669
جم-ت,13941121,2702.75,2703,2604,2639.91,5321577,52760085071.00,315,2709
جم-ت,13941124,2662.81,2772,2640,2688.37,2244851,22665073002.00,219,2640
جم-ت,13941125,2689.44,2820,2663,2771.72,2554840,26592134128.00,163,2688
جم-ت,13941126,2777.31,2783,2693,2764.26,433019,4478691438.00,87,2772
جم-ت,13941127,2671.07,2759,2671,2750.42,192486,1945551256.00,53,2764
جم-ت,13941128,2671.60,2751,2672,2744.29,1284166,13235070047.00,175,2750
جم-ت,13941201,2740.03,2740,2677,2713.14,728729,7396311202.00,139,2744
جم-ت,13941202,2663.08,2844,2663,2766.93,1783466,18532000605.00,172,2713
جم-ت,13941203,2664.41,2683,2663,2678.25,4301890,43269395597.00,171,2767
جم-ت,13941204,2633.52,2766,2634,2752.55,3341965,34544402407.00,221,2678
جم-ت,13941205,2639.38,2716,2639,2722.99,275679,2741717288.00,72,2753
جم-ت,13941208,2662.81,2712,2640,2695.56,409591,4088022954.00,113,2723
جم-ت,13941209,2654.82,2655,2561,2645.50,444274,4313410691.00,177,2696
جم-ت,13941210,2529.67,2662,2530,2642.84,118913,1171958866.00,32,2646
جم-ت,13941211,2563.22,2696,2543,2644.17,4287238,42574041284.00,117,2643
جم-ت,13941212,2609.82,2663,2575,2657.22,5362355,53510716620.00,45,2644
جم-ت,13941215,2549.91,2651,2525,2639.64,156725,1497534151.00,73,2657
جم-ت,13941216,2582.93,2609,2530,2631.92,85667,820074273.00,53,2640
جم-ت,13941217,2532.60,2663,2500,2599.44,3167121,30918740989.00,204,2632
جم-ت,13941218,2532.87,2633,2490,2540.85,671267,6332470925.00,92,2599
جم-ت,13941219,2622.60,2623,2495,2542.98,346037,3309496817.00,100,2541
جم-ت,13941222,2503.04,2503,2471,2517.95,413634,3851906669.00,100,2543
جم-ت,13941224,2534.73,2535,2471,2483.60,5301162,49444315302.00,163,2518
جم-ت,13941225,2529.40,2497,2466,2482.01,127707,1184801183.00,38,2484
