<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<OPENINT>,<OPENINT>
آسيا-ت,13891211,68.69,69,67,67.54,107885,508368912.00,25,67
آسيا-ت,13891214,65.91,66,65,65.91,22088890,100501539838.00,26,68
آسيا-ت,13891215,64.46,65,63,64.46,22085092,98275657782.00,27,66
آسيا-ت,13891216,64.02,65,64,64.02,8700266,38457995791.00,30,64
آسيا-ت,13891217,65.15,67,65,64.95,142373,652456298.00,27,64
آسيا-ت,13891218,66.63,68,67,66.08,167450,779156567.00,30,65
آسيا-ت,13891221,67.91,69,68,68.61,376800,1784821240.00,44,66
آسيا-ت,13891222,68.63,69,66,68.08,127552,590871734.00,47,69
آسيا-ت,13891223,67.79,68,65,67.18,171803,784855735.00,35,68
آسيا-ت,13891224,66.60,68,67,67.86,1095870,5134612418.00,108,67
آسيا-ت,13891225,0,0,0,67.86,0,0.00,0,68
آسيا-ت,13891228,0,0,0,67.86,0,0.00,0,68
آسيا-ت,13900106,0,0,0,67.86,0,0.00,0,68
آسيا-ت,13900107,0,0,0,67.86,0,0.00,0,68
آسيا-ت,13900108,0,0,0,67.86,0,0.00,0,68
آسيا-ت,13900109,0,0,0,67.86,0,0.00,0,68
آسيا-ت,13900110,66.20,66,65,65.43,22070587,99317425984.00,50,68
آسيا-ت,13900114,65.18,65,65,65.38,82539,371569740.00,23,65
آسيا-ت,13900115,65.47,66,64,64.47,13281307,59118949733.00,47,65
آسيا-ت,13900116,64.07,64,64,64.36,112305,497056808.00,39,64
آسيا-ت,13900117,65.20,66,65,64.89,229437,1032723264.00,51,64
آسيا-ت,13900120,63.73,65,64,64.70,97608,432503475.00,23,65
آسيا-ت,13900121,64.31,64,64,64.39,197388,873656468.00,32,65
آسيا-ت,13900122,64.46,64,63,63.47,263752,1149314552.00,39,64
آسيا-ت,13900123,63.65,64,63,63.53,151001,663062181.00,27,63
آسيا-ت,13900124,65.17,65,64,63.57,60664,267201282.00,19,64
آسيا-ت,13900127,65.18,66,65,64.88,189470,864216808.00,35,64
آسيا-ت,13900128,62.31,66,62,64.23,187094,821607812.00,33,65
آسيا-ت,13900129,63.73,64,63,64.01,152346,669988976.00,25,64
آسيا-ت,13900130,62.28,62,62,62.68,212222,904207300.00,24,64
آسيا-ت,13900131,60.18,62,60,60.95,284196,1186432720.00,21,63
آسيا-ت,13900203,60.84,63,60,61.50,237155,1011641019.00,44,61
آسيا-ت,13900204,60.87,64,61,61.94,79931,350205907.00,21,62
آسيا-ت,13900205,61.55,63,62,61.92,23477,100189607.00,15,62
آسيا-ت,13900206,61.58,64,62,62.02,32545,141507261.00,14,62
آسيا-ت,13900207,61.62,63,61,62.69,22339820,96684167974.00,14,62
آسيا-ت,13900210,62.27,62,60,60.18,41825336,173784797688.00,32,63
آسيا-ت,13900211,59.46,60,59,59.47,12937798,53122551531.00,13,60
آسيا-ت,13900212,61.85,62,62,59.89,65065,277827550.00,11,59
آسيا-ت,13900213,62.28,62,61,60.03,34413,145403185.00,13,60
آسيا-ت,13900214,60.98,61,60,60.07,17459,73343610.00,7,60
آسيا-ت,13900218,60.84,61,60,60.13,34773,145642230.00,9,60
آسيا-ت,13900219,57.94,61,58,59.89,71244,290072090.00,30,60
آسيا-ت,13900220,58.52,59,58,59.66,57036,229963173.00,18,60
آسيا-ت,13900221,59.39,59,58,58.08,1560385,6257572697.00,78,60
آسيا-ت,13900224,59.37,60,57,57.29,1027063,4061768912.00,51,58
آسيا-ت,13900225,57.94,58,57,57.29,25828,102101512.00,7,57
آسيا-ت,13900226,58.50,59,56,56.56,1040679,4064290545.00,59,57
آسيا-ت,13900227,56.52,59,57,56.72,85415,337626999.00,21,57
آسيا-ت,13900228,58.98,59,59,57.20,78148,318218656.00,13,57
آسيا-ت,13900231,59.47,59,59,58.95,281951,1157329378.00,33,57
آسيا-ت,13900301,58.52,60,57,58.95,172311,701142300.00,9,59
آسيا-ت,13900302,58.01,61,58,59.11,731226,2984123785.00,34,59
آسيا-ت,13900303,59.68,60,59,59.29,125897,518281714.00,31,59
آسيا-ت,13900304,59.98,60,59,59.30,69995,286899175.00,18,59
آسيا-ت,13900307,57.50,58,58,59.21,17317,68781124.00,3,59
آسيا-ت,13900308,57.94,59,57,58.26,232969,928281948.00,28,59
آسيا-ت,13900309,57.94,61,58,59.39,407069,1668935061.00,64,58
آسيا-ت,13900310,60.55,62,60,60.63,370972,1552965462.00,64,59
آسيا-ت,13900311,0,0,0,60.63,0,0.00,0,61
آسيا-ت,13900316,0,0,0,60.63,0,0.00,0,61
آسيا-ت,13900317,0,0,0,60.63,0,0.00,0,61
آسيا-ت,13900318,0,0,0,60.63,0,0.00,0,61
آسيا-ت,13900321,0,0,0,60.63,0,0.00,0,61
آسيا-ت,13900322,0,0,0,60.63,0,0.00,0,61
آسيا-ت,13900323,0,0,0,60.63,0,0.00,0,61
آسيا-ت,13900324,0,0,0,60.63,0,0.00,0,61
آسيا-ت,13900325,0,0,0,60.63,0,0.00,0,61
آسيا-ت,13900328,0,0,0,60.63,0,0.00,0,61
آسيا-ت,13900329,0,0,0,60.63,0,0.00,0,61
آسيا-ت,13900330,0,0,0,60.63,0,0.00,0,61
آسيا-ت,13900331,0,0,0,60.63,0,0.00,0,61
آسيا-ت,13900401,0,0,0,60.63,0,0.00,0,61
آسيا-ت,13900404,0,0,0,60.63,0,0.00,0,61
آسيا-ت,13900405,0,0,0,60.63,0,0.00,0,61
آسيا-ت,13900406,0,0,0,60.63,0,0.00,0,61
آسيا-ت,13900407,0,0,0,60.63,0,0.00,0,61
آسيا-ت,13900408,0,0,0,60.63,0,0.00,0,61
آسيا-ت,13900411,0,0,0,60.63,0,0.00,0,61
آسيا-ت,13900412,0,0,0,60.63,0,0.00,0,61
آسيا-ت,13900413,61.14,62,61,61.07,867891,3658646631.00,201,61
آسيا-ت,13900414,58.72,60,59,59.78,316010,1300043262.00,40,61
آسيا-ت,13900415,60.11,62,60,61.58,389571,1655878358.00,89,60
آسيا-ت,13900418,61.13,63,61,62.46,419849,1810275416.00,74,62
آسيا-ت,13900419,0,0,0,62.46,0,0.00,0,62
