<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<OPENINT>,<OPENINT>
فاراك-ت,13810912,465.18,472,458,457.61,79209,499495601.00,57,465
فاراك-ت,13810913,457.61,459,450,449.53,30524,188752147.00,22,458
فاراك-ت,13810916,448.73,450,447,448.07,41041,250464926.00,39,450
فاراك-ت,13810917,439.91,441,426,434.84,48175,286726167.00,31,448
فاراك-ت,13810919,434.84,435,435,434.84,559,3309280.00,1,435
فاراك-ت,13810920,434.77,435,426,426.03,81843,475467277.00,55,435
فاراك-ت,13810923,425.96,435,426,434.84,87608,517872911.00,41,426
فاراك-ت,13810924,434.84,435,430,429.70,36509,215714490.00,22,435
فاراك-ت,13810925,434.77,435,426,426.03,17464,102623700.00,12,430
فاراك-ت,13810926,427.79,428,426,426.03,28926,168158480.00,17,426
فاراك-ت,13810927,426.10,433,426,433.08,35959,209698591.00,21,426
فاراك-ت,13810930,433.15,433,433,433.15,5000,29485000.00,3,433
فاراك-ت,13811001,411.56,412,412,411.56,11060,61969180.00,6,433
فاراك-ت,13811004,411.56,432,412,432.13,116020,670584874.00,45,412
فاراك-ت,13811007,433.37,433,426,426.03,27359,159623235.00,27,432
فاراك-ت,13811008,428.16,428,426,425.96,108230,629423730.00,59,426
فاراك-ت,13811010,426.10,426,426,426.03,218165,1265387013.00,60,426
فاراك-ت,13811011,422.43,425,419,418.68,116633,670306248.00,42,426
فاراك-ت,13811014,416.48,419,411,411.34,65628,373172400.00,22,419
فاراك-ت,13811015,418.39,419,408,411.34,74220,419480790.00,28,411
فاراك-ت,13811016,408.03,409,397,397.02,114745,623534990.00,39,411
فاراك-ت,13811017,397.02,400,397,397.02,64839,350460101.00,38,397
فاراك-ت,13811018,396.94,397,393,392.98,37355,200784669.00,25,397
فاراك-ت,13811021,388.94,389,388,389.30,33900,179643656.00,21,393
فاراك-ت,13811022,382.10,382,378,378.28,7210,37242420.00,4,389
فاراك-ت,13811023,377.40,378,367,367.27,84110,422595968.00,32,378
فاراك-ت,13811024,367.63,368,360,359.99,52091,255925141.00,47,367
فاراك-ت,13811025,359.99,364,359,363.59,40769,199923593.00,38,360
فاراك-ت,13811028,381.74,382,368,367.63,18293,94714865.00,12,364
فاراك-ت,13811029,367.63,368,365,365.28,39327,196634071.00,22,368
فاراك-ت,13811030,352.50,355,353,352.58,57205,274958959.00,34,365
فاراك-ت,13811101,352.58,353,345,345.23,20980,99022123.00,13,353
فاراك-ت,13811102,330.54,345,331,340.38,61553,285701776.00,36,345
فاراك-ت,13811105,340.53,352,341,351.84,90045,426317320.00,34,340
فاراك-ت,13811106,369.40,369,365,369.40,262078,1317733262.00,71,352
فاراك-ت,13811107,370.20,376,370,369.98,26500,134589007.00,20,369
فاراك-ت,13811108,370.94,371,370,369.98,89393,450905314.00,33,370
فاراك-ت,13811109,369.98,370,360,359.92,38465,190618705.00,29,370
فاراك-ت,13811112,359.92,360,356,356.25,82400,402005100.00,32,360
