<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<OPENINT>,<OPENINT>
خاور-ت,13970920,0,0,0,803.24,0,0.00,0,803
خاور-ت,13970921,804.26,804,792,803.24,9912972,7817963904.00,591,803
خاور-ت,13970924,792.04,792,774,779.83,5839046,4474018670.00,307,803
خاور-ت,13970925,0,0,0,779.83,0,0.00,0,780
خاور-ت,13970926,794.08,794,758,786.95,20738060,16029402585.00,979,780
خاور-ت,13970927,0,0,0,786.95,0,0.00,0,787
خاور-ت,13970928,762.52,763,763,762.52,18309110,13713523390.00,1116,787
خاور-ت,13971001,753.36,753,753,753.36,16179469,11972807060.00,952,763
خاور-ت,13971002,0,0,0,753.36,0,0.00,0,753
خاور-ت,13971003,773.72,774,749,758.45,8461991,6303031568.00,318,753
خاور-ت,13971004,0,0,0,758.45,0,0.00,0,758
خاور-ت,13971005,752.34,774,752,760.48,15150988,11314699315.00,819,758
خاور-ت,13971008,781.86,782,751,767.61,7357229,5547433032.00,370,760
خاور-ت,13971009,0,0,0,767.61,0,0.00,0,768
خاور-ت,13971010,763.54,764,764,763.54,14405892,10804419000.00,780,768
خاور-ت,13971011,0,0,0,763.54,0,0.00,0,764
خاور-ت,13971012,783.90,804,784,788.99,40778969,31586443610.00,2050,764
خاور-ت,13971015,813.42,814,813,813.42,36624083,29270323369.00,1955,789
خاور-ت,13971016,0,0,0,813.42,0,0.00,0,813
خاور-ت,13971017,828.69,839,829,830.73,41476205,33860173760.00,2224,813
خاور-ت,13971018,0,0,0,830.73,0,0.00,0,831
خاور-ت,13971019,0,0,0,830.73,0,0.00,0,831
خاور-ت,13971022,0,0,0,830.73,0,0.00,0,831
خاور-ت,13971023,0,0,0,830.73,0,0.00,0,831
خاور-ت,13971024,834.80,835,785,809.35,10826622,8608862621.00,475,831
خاور-ت,13971025,0,0,0,809.35,0,0.00,0,809
خاور-ت,13971026,791.02,791,785,790.01,23971198,18606137862.00,1400,809
خاور-ت,13971029,795.10,813,795,797.13,18690775,14641026475.00,1031,790
خاور-ت,13971030,0,0,0,797.13,0,0.00,0,797
خاور-ت,13971101,823.60,824,799,815.46,17254304,13814698528.00,758,797
خاور-ت,13971102,0,0,0,815.46,0,0.00,0,815
خاور-ت,13971103,842.94,847,843,842.94,54742972,45346700056.00,2970,815
خاور-ت,13971106,892.83,893,855,879.59,18932294,16350226820.00,986,843
خاور-ت,13971107,0,0,0,879.59,0,0.00,0,880
خاور-ت,13971108,0,0,0,879.59,0,0.00,0,880
خاور-ت,13971109,875.52,958,835,921.33,61319201,55522162192.00,4721,880
خاور-ت,13971110,928.46,962,902,930.50,56405777,51559668028.00,3688,921
خاور-ت,13971113,924.39,924,848,882.65,29598936,25669338843.00,2215,930
خاور-ت,13971114,881.63,928,835,882.65,56050270,48619962658.00,4210,883
خاور-ت,13971115,911.15,937,896,910.14,26322504,23542252582.00,1871,883
خاور-ت,13971116,911.15,911,876,887.74,15527947,13539902740.00,1115,910
خاور-ت,13971117,896.90,916,853,879.59,33558108,29005372645.00,2519,888
خاور-ت,13971121,897.92,912,864,887.74,24138223,21057952368.00,1659,880
خاور-ت,13971123,868.40,884,843,852.11,16115280,13490161090.00,1298,888
خاور-ت,13971124,841.93,855,810,821.57,24299627,19602248928.00,1809,852
خاور-ت,13971127,824.62,844,799,816.48,22736018,18244475788.00,1828,822
خاور-ت,13971128,804.26,804,765,776.77,19755940,15081183349.00,1634,816
خاور-ت,13971129,783.90,805,777,794.08,11792494,9202500881.00,905,777
خاور-ت,13971130,794.08,831,786,814.44,12942483,10350438803.00,1088,794
خاور-ت,13971201,813.42,824,784,802.22,11615445,9150937752.00,900,814
خاور-ت,13971204,788.99,848,784,811.39,18988962,15136955937.00,1413,802
خاور-ت,13971205,824.62,854,810,829.71,16612408,13538033333.00,1374,811
خاور-ت,13971206,813.42,839,794,811.39,18893223,15056883604.00,1364,830
خاور-ت,13971207,793.06,794,775,783.90,16793534,12925624518.00,1246,811
خاور-ت,13971208,801.20,801,775,780.84,11675152,8957775421.00,956,784
خاور-ت,13971211,794.08,794,766,774.74,12655070,9636126141.00,903,781
خاور-ت,13971212,767.61,789,757,768.63,19600851,14789137992.00,1426,775
خاور-ت,13971213,774.74,783,757,768.63,15979527,12058698567.00,1047,769
خاور-ت,13971214,772.70,773,743,752.34,12921949,9544552369.00,1036,769
خاور-ت,13971215,748.27,762,748,753.36,12018310,8898682743.00,827,752
خاور-ت,13971218,763.54,784,740,759.46,16170369,12063514485.00,1222,753
خاور-ت,13971219,771.68,772,743,757.43,14275472,10623791299.00,864,759
خاور-ت,13971220,761.50,762,737,742.16,24256655,17686663152.00,1715,757
خاور-ت,13971221,745.21,752,737,743.18,9568824,6989631301.00,743,742
خاور-ت,13971222,736.05,753,733,738.09,17041944,12359708713.00,1284,743
خاور-ت,13971225,735.03,748,734,740.12,8720873,6341702722.00,768,738
خاور-ت,13971226,747.25,766,740,755.39,14785646,10971147510.00,1211,740
خاور-ت,13971227,762.52,772,748,760.48,11607374,8674362145.00,864,755
خاور-ت,13971228,762.52,770,756,761.50,10846414,8111267488.00,896,760
خاور-ت,13980105,764.55,808,753,785.93,13367008,10321128627.00,1046,762
خاور-ت,13980106,807.31,864,807,850.07,46015918,38434298377.00,3446,786
خاور-ت,13980107,875.52,896,826,853.13,34916534,29244032654.00,2569,850
خاور-ت,13980110,840.91,891,816,859.23,31017024,26193569899.00,2195,853
خاور-ت,13980111,874.50,897,845,867.38,28594330,24365089570.00,1861,859
خاور-ت,13980117,839.89,893,825,866.36,23959514,20386226837.00,1855,867
خاور-ت,13980118,885.70,915,858,895.88,36330885,31962825552.00,2690,866
خاور-ت,13980119,855.16,881,841,863.31,29957558,25389709026.00,1866,896
خاور-ت,13980120,854.14,854,826,835.82,26876428,22059405852.00,1820,863
خاور-ت,13980121,834.80,876,828,850.07,30923110,25805636502.00,1934,836
خاور-ت,13980124,847.02,865,827,839.89,21480342,17711661213.00,1531,850
خاور-ت,13980125,829.71,855,825,836.84,27936474,22950250667.00,1861,840
خاور-ت,13980126,844.98,870,841,856.18,37339820,31387329156.00,2317,837
خاور-ت,13980127,861.27,861,829,840.91,25511903,21068939962.00,1763,856
خاور-ت,13980128,839.89,845,806,820.55,22683005,18275467765.00,1512,841
خاور-ت,13980131,865.34,902,865,897.92,44923466,39624312154.00,2691,821
خاور-ت,13980202,946.79,953,877,916.24,70021171,63003984122.00,4373,898
خاور-ت,13980203,876.54,911,865,886.72,27469182,23934898887.00,1900,916
خاور-ت,13980204,865.34,916,864,886.72,32750926,28533831150.00,2092,887
خاور-ت,13980207,906.06,926,886,904.03,27798449,24695259872.00,1861,887
خاور-ت,13980208,893.85,907,878,886.72,26785730,23336819715.00,1713,904
خاور-ت,13980209,901.99,922,879,910.14,39013361,34860418002.00,2687,887
خاور-ت,13980210,923.37,976,917,945.77,58850904,54648684367.00,4162,910
خاور-ت,13980211,955.95,1039,943,1006.85,99773631,98690893649.00,6274,946
خاور-ت,13980214,1079.13,1107,1069,1103.57,70704858,76656931784.00,3557,1007
خاور-ت,13980215,1210.46,1214,1131,1196.21,113380376,133246312145.00,6554,1104
خاور-ت,13980216,1211.48,1288,1077,1155.49,132608698,150567030640.00,8138,1196
خاور-ت,13980217,1142.25,1171,1040,1057.75,68979327,71687052767.00,4267,1155
خاور-ت,13980218,1048.59,1161,1018,1104.58,110095018,119465899613.00,6925,1058
خاور-ت,13980221,1211.48,1215,1123,1193.15,147657606,173115271813.00,8821,1105
خاور-ت,13980222,1242.02,1263,1130,1208.42,115242572,136842111524.00,7638,1193
خاور-ت,13980223,1303.10,1329,1262,1310.23,129453425,166608261585.00,7498,1208
خاور-ت,13980224,1394.73,1441,1357,1414.07,119395210,165882745008.00,7926,1310
خاور-ت,13980225,1470.06,1470,1460,1469.04,3828339,5523854687.00,199,1414
خاور-ت,13980228,0,0,0,1469.04,0,0.00,0,1469
خاور-ت,13980229,0,0,0,1469.04,0,0.00,0,1469
خاور-ت,13980230,1322.45,1322,1191,1258.31,98050498,121197221493.00,6475,1469
خاور-ت,13980231,1321.43,1374,1313,1352.99,72515551,96357953857.00,5283,1258
خاور-ت,13980301,1333.64,1405,1274,1330.59,73502778,96058141985.00,5415,1353
خاور-ت,13980304,1253.22,1301,1202,1255.25,55134809,67954798081.00,4057,1331
خاور-ت,13980305,1262.38,1334,1254,1290.89,49340377,62561768170.00,3890,1255
خاور-ت,13980307,1292.92,1359,1264,1307.18,55487451,71235006743.00,4077,1291
خاور-ت,13980308,1338.73,1394,1308,1358.08,56326639,75158888905.00,4304,1307
خاور-ت,13980311,1328.55,1366,1262,1319.39,47974158,62183348820.00,3394,1358
خاور-ت,13980312,1283.76,1333,1274,1295.98,62070652,78993314409.00,4663,1319
خاور-ت,13980313,1262.38,1319,1201,1246.09,74612579,91334400884.00,5820,1296
خاور-ت,13980318,1231.84,1232,1161,1185.01,44345851,51602887369.00,3626,1246
خاور-ت,13980319,1246.09,1303,1246,1295.98,44425735,56550093318.00,2887,1185
خاور-ت,13980320,1367.24,1370,1262,1329.57,57080665,74552996013.00,3856,1296
خاور-ت,13980321,1305.14,1405,1252,1350.95,73580020,97673417364.00,4907,1330
