<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<OPENINT>,<OPENINT>
بايكا-ت,13920630,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13920631,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13920701,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13920702,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13920703,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13920706,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13920707,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13920708,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13920709,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13920710,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13920713,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13920714,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13920715,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13920716,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13920717,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13920720,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13920721,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13920722,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13920723,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13920727,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13920728,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13920729,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13920730,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13920801,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13920804,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13920805,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13920806,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13920807,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13920808,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13920811,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13920812,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13920813,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13920814,0,0,0,68.33,0,0.00,0,68
