<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<OPENINT>,<OPENINT>
فملي-ت,13860427,62.14,63,61,61.83,2769881,15772986129.00,679,62
فملي-ت,13860430,63.06,63,62,63.05,12489496,72490738038.00,1679,62
فملي-ت,13860431,63.95,64,64,64.30,13698633,81084935564.00,1392,63
فملي-ت,13860501,65.58,66,66,65.58,5718432,34522173984.00,587,64
فملي-ت,13860502,66.88,67,66,66.80,16211810,99692413075.00,2170,66
فملي-ت,13860503,67.46,68,67,67.64,4405659,27435186640.00,945,67
فملي-ت,13860507,68.63,69,68,68.84,5060601,32072912370.00,814,68
فملي-ت,13860508,70.21,70,70,69.98,1937322,12520911876.00,261,69
فملي-ت,13860509,71.37,71,70,70.03,91536,601390290.00,69,70
فملي-ت,13860510,71.42,71,70,70.08,72695,477968385.00,64,70
فملي-ت,13860513,71.48,71,71,71.48,5000376,32902474080.00,764,70
فملي-ت,13860514,72.90,73,72,71.63,255509,1714719729.00,87,71
فملي-ت,13860515,73.05,73,72,71.79,263946,1775035690.00,94,72
فملي-ت,13860516,73.23,73,72,71.89,161001,1085306511.00,93,72
فملي-ت,13860517,73.32,73,72,71.94,92565,624812480.00,51,72
فملي-ت,13860521,73.38,73,72,72.37,690607,4665049355.00,261,72
فملي-ت,13860522,73.81,74,72,72.50,203340,1381694090.00,90,72
فملي-ت,13860523,73.94,74,73,73.40,1442217,9817170619.00,352,72
فملي-ت,13860524,74.87,75,74,73.87,739150,5094220880.00,237,73
فملي-ت,13860527,72.39,75,72,72.44,33237694,221663239195.00,3144,74
فملي-ت,13860528,73.89,74,73,73.81,2663545,18098531668.00,454,72
فملي-ت,13860529,75.28,75,75,75.28,2319976,16077433680.00,367,74
فملي-ت,13860530,76.78,77,75,76.75,17026529,120303096152.00,2345,75
فملي-ت,13860531,78.08,78,77,77.19,5475948,38915461124.00,1112,77
فملي-ت,13860603,78.73,79,78,78.59,9822389,71020914231.00,920,77
فملي-ت,13860604,78.59,79,77,77.94,6285017,45099981807.00,899,79
فملي-ت,13860605,78.05,78,76,77.19,4878543,34670129694.00,1033,78
فملي-ت,13860606,78.15,79,78,78.68,4311947,31231787397.00,575,77
فملي-ت,13860610,80.24,80,79,78.82,210465,1554703645.00,57,79
فملي-ت,13860611,80.40,80,79,79.10,410902,3041084512.00,98,79
فملي-ت,13860612,80.68,81,80,79.62,771658,5731102996.00,151,79
فملي-ت,13860613,81.21,81,80,79.75,193221,1444518856.00,43,80
فملي-ت,13860614,81.34,81,81,81.34,4601214,34453890432.00,784,80
فملي-ت,13860617,82.96,83,83,82.96,4133078,31564316686.00,419,81
فملي-ت,13860619,94.50,97,90,94.28,18996600,164881030698.00,2628,83
فملي-ت,13860620,96.16,96,93,95.31,12136549,106447453895.00,1618,94
فملي-ت,13860621,95.31,95,93,93.50,42004798,361523072351.00,2711,95
فملي-ت,13860624,91.63,92,92,91.63,5492458,46328988655.00,528,93
فملي-ت,13860625,89.80,92,90,91.58,50487,417377669.00,20,92
فملي-ت,13860626,89.76,92,90,91.57,10002,82648196.00,16,92
فملي-ت,13860627,89.75,92,90,91.51,83854,692803368.00,21,92
فملي-ت,13860628,89.68,90,90,89.68,3880835,32040173760.00,385,92
فملي-ت,13860631,91.48,93,90,91.43,18698104,157381621642.00,2398,90
فملي-ت,13860701,93.17,93,91,92.49,3992597,33994959928.00,890,91
فملي-ت,13860702,92.55,93,91,92.05,3106901,26329853129.00,706,92
فملي-ت,13860703,92.04,94,92,93.70,6090087,52535641058.00,891,92
فملي-ت,13860704,93.69,94,92,93.03,1080247,9173907117.00,257,94
فملي-ت,13860707,94.81,95,92,93.43,3153123,27121020258.00,761,93
فملي-ت,13860708,92.96,93,92,92.38,1425925,12041811436.00,249,93
فملي-ت,13860709,91.56,93,91,92.55,7164199,61162353329.00,520,92
فملي-ت,13860710,94.37,94,93,94.31,5159046,44795707104.00,1054,93
فملي-ت,13860714,96.14,96,95,96.18,2858322,25308111210.00,365,94
فملي-ت,13860715,98.10,98,97,98.09,4270906,38569011884.00,630,96
فملي-ت,13860716,100.04,100,97,99.63,7900502,72393991991.00,1253,98
فملي-ت,13860717,99.63,100,98,98.55,2548628,23123322189.00,803,100
فملي-ت,13860718,99.49,101,99,100.33,5788900,53469820559.00,1019,99
فملي-ت,13860722,100.97,102,98,100.25,2253789,20800285734.00,824,100
فملي-ت,13860723,98.63,100,98,99.75,581503,5261116917.00,170,100
فملي-ت,13860724,99.39,100,98,98.60,4452505,40418940037.00,915,100
فملي-ت,13860725,98.30,99,97,98.00,2516996,22710321611.00,696,99
فملي-ت,13860728,98.01,99,96,96.36,2388259,21187683436.00,682,98
فملي-ت,13860729,94.44,98,94,94.85,4862053,42456622289.00,919,96
فملي-ت,13860730,96.74,97,94,95.20,1747243,15331769362.00,558,95
فملي-ت,13860801,95.27,96,93,93.80,1956979,16852384654.00,418,95
فملي-ت,13860802,95.52,96,93,94.05,2546917,22021211430.00,652,94
فملي-ت,13860805,93.46,94,92,92.34,2656670,22586172709.00,633,94
فملي-ت,13860806,91.70,95,90,91.46,1159104552,10169476355668.00,291,92
فملي-ت,13860807,89.64,92,90,89.79,6143965,50789716124.00,780,91
فملي-ت,13860808,89.51,92,88,90.77,2691694,22491955322.00,663,90
فملي-ت,13860809,92.29,92,89,89.95,2287460,18966117882.00,608,91
فملي-ت,13860812,88.16,89,88,89.16,1026263,8329151428.00,37,90
فملي-ت,13860813,87.38,88,87,87.62,2003942,16119709668.00,68,89
فملي-ت,13860814,85.87,88,86,87.55,79754,630456920.00,13,88
فملي-ت,13860816,85.81,87,86,87.50,64882,512504478.00,15,88
فملي-ت,13860819,85.75,87,86,87.46,55326,436745014.00,8,87
