<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<OPENINT>,<OPENINT>
وبصادر-ت,13880711,63.24,64,63,62.35,375916,373852625.00,46,62
وبصادر-ت,13880712,63.24,64,63,62.98,3502864,3488921336.00,249,62
وبصادر-ت,13880713,62.98,64,63,63.11,1476948,1472375576.00,152,63
وبصادر-ت,13880714,63.81,65,64,64.39,5075979,5150932596.00,357,63
وبصادر-ت,13880715,66.31,66,65,64.65,910835,942356991.00,85,64
وبصادر-ت,13880718,65.35,66,65,65.60,21793751,22384888297.00,170,65
وبصادر-ت,13880719,65.79,66,65,65.60,20744804,21307354607.00,106,66
وبصادر-ت,13880720,65.67,66,65,65.54,770073,787215621.00,68,66
وبصادر-ت,13880721,65.03,65,64,65.35,801553,802089669.00,53,66
وبصادر-ت,13880725,63.88,64,64,64.45,4067244,4067263084.00,74,65
وبصادر-ت,13880726,63.56,64,64,64.39,634972,633915143.00,40,64
وبصادر-ت,13880727,63.88,64,64,64.33,956034,955762165.00,48,64
وبصادر-ت,13880728,63.88,65,64,64.26,594395,595128012.00,58,64
وبصادر-ت,13880729,63.88,64,64,64.26,369499,369643856.00,38,64
وبصادر-ت,13880802,64.20,65,64,64.26,661517,664070169.00,58,64
وبصادر-ت,13880803,64.52,66,65,65.60,5194713,5364133957.00,371,64
وبصادر-ت,13880804,67.52,68,68,66.43,2966314,3135393898.00,176,66
وبصادر-ت,13880805,68.41,68,68,67.65,4161164,4456178590.00,373,66
وبصادر-ت,13880806,69.63,70,70,68.41,2554269,2784153210.00,197,68
وبصادر-ت,13880809,70.46,70,70,68.67,860384,949003552.00,46,68
وبصادر-ت,13880810,70.71,71,71,68.99,1021518,1130820426.00,46,69
وبصادر-ت,13880811,71.03,71,67,71.03,13312353,14799223297.00,666,69
وبصادر-ت,13880812,71.03,72,69,70.14,4086768,4453067486.00,229,71
وبصادر-ت,13880813,70.71,72,69,71.16,4751942,5327458397.00,177,70
وبصادر-ت,13880816,71.54,74,72,72.95,3691279,4251405678.00,174,71
وبصادر-ت,13880817,75.38,75,73,73.08,1335858,1536725137.00,85,73
وبصادر-ت,13880818,73.84,74,71,72.82,1843359,2089915266.00,101,73
وبصادر-ت,13880819,71.35,71,70,72.37,971495,1074731377.00,49,73
وبصادر-ت,13880820,69.88,73,70,72.12,1155383,1291137956.00,78,72
وبصادر-ت,13880823,72.05,73,71,72.12,374714,420815355.00,37,72
وبصادر-ت,13880824,71.54,72,70,71.99,624173,695453793.00,48,72
وبصادر-ت,13880825,70.39,72,70,71.86,470663,518099650.00,38,72
وبصادر-ت,13880826,70.27,70,69,71.74,222772,242242484.00,24,72
وبصادر-ت,13880827,69.24,69,69,71.35,801911,869271524.00,45,72
وبصادر-ت,13880830,68.86,69,69,71.35,59940,64615320.00,3,71
وبصادر-ت,13880901,68.86,69,69,71.22,221420,238690760.00,7,71
وبصادر-ت,13880902,68.73,69,69,71.22,2762,2971912.00,2,71
وبصادر-ت,13880903,68.73,69,69,70.39,1686992,1815203392.00,65,71
وبصادر-ت,13880904,67.97,69,68,70.07,701375,746517928.00,70,70
وبصادر-ت,13880908,67.65,68,68,70.07,40129,42496611.00,5,70
وبصادر-ت,13880909,67.65,68,68,70.07,16415,17383485.00,4,70
وبصادر-ت,13880910,67.65,68,68,70.01,134196,142113564.00,7,70
وبصادر-ت,13880911,67.58,68,68,70.01,53471,56572318.00,9,70
وبصادر-ت,13880914,67.58,68,68,70.01,12141,12845178.00,6,70
وبصادر-ت,13880916,67.58,68,68,69.95,110641,117058178.00,12,70
وبصادر-ت,13880917,67.52,68,68,69.88,75355,79650235.00,8,70
وبصادر-ت,13880918,0,0,0,69.88,0,0.00,0,70
وبصادر-ت,13880921,67.46,67,67,69.88,25140,26547840.00,2,70
وبصادر-ت,13880922,0,0,0,69.88,0,0.00,0,70
وبصادر-ت,13880923,67.46,67,67,69.88,22400,23654400.00,6,70
وبصادر-ت,13880924,67.46,67,67,69.88,300,316800.00,1,70
وبصادر-ت,13880925,67.46,67,67,69.88,1000,1056000.00,1,70
وبصادر-ت,13880928,67.46,67,67,69.88,22330,23580480.00,4,70
وبصادر-ت,13880929,67.46,67,67,69.88,21494,22697664.00,2,70
وبصادر-ت,13880930,67.46,67,67,69.88,1000,1056000.00,1,70
وبصادر-ت,13881001,67.46,67,67,69.88,10359,10939104.00,1,70
وبصادر-ت,13881002,0,0,0,69.88,0,0.00,0,70
وبصادر-ت,13881007,0,0,0,69.88,0,0.00,0,70
وبصادر-ت,13881008,0,0,0,69.88,0,0.00,0,70
وبصادر-ت,13881009,0,0,0,69.88,0,0.00,0,70
وبصادر-ت,13881012,67.46,67,67,67.46,2570855,2714822880.00,80,70
وبصادر-ت,13881013,65.35,67,65,65.28,5535469,5657557093.00,169,67
وبصادر-ت,13881014,65.16,65,64,65.22,203035,204479888.00,24,65
وبصادر-ت,13881015,64.13,65,63,64.96,818596,814439936.00,50,65
وبصادر-ت,13881016,65.09,66,65,65.16,7924130,8083169404.00,66,65
وبصادر-ت,13881019,66.11,66,65,65.16,135479,139462028.00,16,65
وبصادر-ت,13881020,65.22,65,64,65.16,372065,378858679.00,31,65
وبصادر-ت,13881021,64.20,65,64,65.16,576675,587499670.00,34,65
وبصادر-ت,13881022,0,0,0,65.16,0,0.00,0,65
وبصادر-ت,13881023,0,0,0,65.16,0,0.00,0,65
وبصادر-ت,13881026,64.01,65,64,65.16,46195,46780224.00,6,65
وبصادر-ت,13881027,63.94,65,64,65.09,338376,339934099.00,26,65
وبصادر-ت,13881028,64.20,65,64,65.09,249021,251445812.00,18,65
وبصادر-ت,13881029,65.03,65,64,65.03,471630,477275621.00,33,65
وبصادر-ت,13881030,64.52,66,64,65.03,766734,778863028.00,39,65
وبصادر-ت,13881103,64.58,66,65,65.03,289210,293551608.00,21,65
وبصادر-ت,13881104,65.09,66,65,65.03,352601,360499568.00,36,65
وبصادر-ت,13881105,64.96,66,65,65.03,468368,477992309.00,34,65
وبصادر-ت,13881106,65.03,66,65,65.09,1717657,1751358979.00,59,65
وبصادر-ت,13881107,65.16,66,65,65.09,1119288,1141397749.00,37,65
