<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<OPENINT>,<OPENINT>
ثزاگرس-ت,13931120,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13931121,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13931125,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13931126,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13931127,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13931128,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13931129,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13931202,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13931203,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13931204,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13931205,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13931206,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13931209,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13931210,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13931211,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13931212,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13931213,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13931216,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13931217,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13931218,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13931219,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13931220,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13931223,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13931224,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13931225,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13931226,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13931227,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940105,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940108,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940109,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940110,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940111,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940115,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940116,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940117,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940118,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940119,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940122,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940123,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940124,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940125,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940126,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940129,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940130,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940131,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940201,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940202,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940205,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940206,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940207,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940208,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940209,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940213,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940214,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940215,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940216,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940219,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940220,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940221,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940222,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940223,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940227,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940228,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940229,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940230,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940302,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940303,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940304,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940305,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940306,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940309,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940310,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940311,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940312,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940316,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940317,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940318,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940319,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940320,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940323,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940324,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940325,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940326,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940327,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940330,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940331,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940401,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940402,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940403,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940406,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940407,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940408,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940409,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940410,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940413,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940414,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940415,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940416,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940420,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940421,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940422,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940423,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940424,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940428,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940429,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940430,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940431,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940503,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940504,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940505,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940506,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940507,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940510,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940511,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940512,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940513,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940514,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940517,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940518,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940519,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940521,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940524,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940525,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940526,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940527,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940528,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940531,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940601,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940602,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940603,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940604,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940607,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940608,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940609,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940610,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940611,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940614,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940615,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940616,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940617,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940618,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940621,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940622,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940623,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940624,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940625,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940628,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940629,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940630,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940631,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940701,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940704,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940705,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940706,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940707,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940708,0,0,0,528.09,0,0.00,0,528
