<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<OPENINT>,<OPENINT>
دابور-ت,13810215,219.23,219,219,219.23,1000,10609000.00,1,217
دابور-ت,13810216,221.42,221,221,221.42,1000,10715000.00,1,219
دابور-ت,13810217,223.63,224,224,223.63,1000,10822000.00,1,221
دابور-ت,13810222,225.86,226,226,225.86,1000,10930000.00,3,224
دابور-ت,13810229,228.11,228,228,228.11,1000,11039000.00,5,226
دابور-ت,13810301,230.39,230,230,230.39,1000,11149000.00,2,228
دابور-ت,13810305,232.68,233,233,232.68,1000,11260000.00,3,230
دابور-ت,13810306,234.99,235,235,234.99,4100,46625200.00,12,233
دابور-ت,13810307,235.01,237,235,237.33,6500,74428000.00,10,235
دابور-ت,13810308,237.33,237,237,237.33,4800,55128000.00,6,237
دابور-ت,13810312,237.64,240,238,239.68,3500,40299500.00,4,237
دابور-ت,13810318,242.06,242,242,242.06,1000,11714000.00,1,240
دابور-ت,13810319,244.48,244,244,244.48,2678,31683418.00,3,242
دابور-ت,13810322,246.92,247,247,246.92,2000,23898000.00,3,244
دابور-ت,13810325,249.38,249,249,249.38,1000,12068000.00,3,247
دابور-ت,13810425,247.97,248,248,247.97,2626,31512000.00,1,249
دابور-ت,13810426,254.17,254,254,254.17,1950,23985000.00,2,248
دابور-ت,13810429,254.19,254,254,254.19,600,7380600.00,1,254
دابور-ت,13810430,254.21,261,254,260.53,3385,42254270.00,6,254
دابور-ت,13810431,267.04,267,267,267.04,3070,39673610.00,4,261
دابور-ت,13810501,273.72,274,274,273.72,5250,69541500.00,4,267
دابور-ت,13810502,273.76,281,274,280.56,1275,17302450.00,6,274
دابور-ت,13810506,287.56,288,288,287.56,5240,72919840.00,8,281
دابور-ت,13810507,294.73,295,295,294.71,1200,17114600.00,2,288
دابور-ت,13810508,294.73,302,295,302.07,7800,113381400.00,4,295
دابور-ت,13810512,302.13,302,302,302.11,1000,14620270.00,4,302
دابور-ت,13810513,302.11,302,302,302.11,1295,18933263.00,9,302
دابور-ت,13810514,302.11,302,302,302.11,445,6505900.00,5,302
دابور-ت,13810515,302.09,302,302,302.11,1205,17616600.00,4,302
دابور-ت,13810516,302.11,302,302,302.11,1750,25585000.00,4,302
دابور-ت,13810519,302.11,302,302,302.11,250,3655000.00,1,302
دابور-ت,13810520,303.76,304,302,302.13,4179,61150157.00,13,302
دابور-ت,13810522,302.11,302,302,302.11,3965,57968200.00,20,302
دابور-ت,13810526,302.11,302,302,302.11,240,3508800.00,1,302
دابور-ت,13810527,302.11,302,302,302.11,11670,170615400.00,9,302
دابور-ت,13810528,302.11,302,302,302.11,20280,296493400.00,10,302
دابور-ت,13810529,302.11,302,302,302.11,710,10380200.00,3,302
دابور-ت,13810606,302.11,302,302,302.11,2249,32880380.00,8,302
دابور-ت,13810610,302.13,302,302,302.11,2427,35484840.00,11,302
دابور-ت,13810613,302.52,303,303,302.52,49400,723216000.00,247,302
دابور-ت,13810616,302.73,303,303,302.77,3780,55380560.00,4,303
دابور-ت,13810617,302.11,302,302,302.11,7424,108538880.00,10,303
دابور-ت,13810618,302.11,302,302,302.11,270,3947400.00,1,302
دابور-ت,13810619,302.01,302,302,302.01,500,7307500.00,1,302
دابور-ت,13810624,287.01,287,287,287.01,4970,69028330.00,2,302
دابور-ت,13810626,287.01,287,287,287.01,10000,138890000.00,2,287
دابور-ت,13810706,286.90,287,287,286.82,550,7635850.00,3,287
دابور-ت,13810708,283.10,285,283,284.53,1731,23807105.00,4,287
دابور-ت,13810709,284.30,284,284,284.34,6100,83923218.00,9,285
دابور-ت,13810710,287.03,287,287,287.03,2600,36114000.00,2,284
دابور-ت,13810715,287.03,287,287,287.03,2350,32641500.00,2,287
دابور-ت,13810716,287.03,287,287,287.03,720,10000800.00,3,287
دابور-ت,13810717,286.98,287,287,286.98,175,2430400.00,1,287
دابور-ت,13810724,284.13,287,284,286.61,710,9829590.00,5,287
دابور-ت,13810727,286.61,287,287,287.03,5889,81789030.00,9,287
دابور-ت,13810728,287.05,287,287,287.05,200,2778200.00,1,287
دابور-ت,13810729,287.23,287,287,287.23,200,2780000.00,1,287
